Sequencing_Well,State,Subanalysis,Legume.subfamily,Rosaceae.subfamily,Family,Tribe,Taxon in Tree,scientificName_Voucher,scientificNameAuthorship,Provider.acronym,Provider.identifier,UUID
FMN_P074_WD09,Present,Papilionoideae,Papilionoideae,NA,Leguminosae,Galegeae,Astragalus campylotrichus,Astragalus campylotrichus,Bunge,NY,3570032,cceeffd4-dcb5-4920-9af3-abb658cc35f7
FMN_P028_WA06,Present,Papilionoideae,Papilionoideae,NA,Leguminosae,Galegeae,Astragalus canadensis,Astragalus canadensis,L.,FLAS,,e9cf4a9f-de21-4fc3-bd05-b2e30f48ba80
FMN_P073_WH10,Present,Papilionoideae,Papilionoideae,NA,Leguminosae,Galegeae,Astragalus cancellatus,Astragalus cancellatus,Bunge,NY,3570150,d17d286c-a7bc-493e-bb1c-f2a85d56665b
FMN_P071_WH07,Present,Papilionoideae,Papilionoideae,NA,Leguminosae,Galegeae,Astragalus captiosus,Astragalus captiosus,Boriss.,NY,3570149,d17911ab-a8e7-46e1-9bd3-052569cee771
FMN_P075_WH06,Present,Papilionoideae,Papilionoideae,NA,Leguminosae,Galegeae,Astragalus caraganae,Astragalus caraganae,Hohen.,NY,3570186,cffc22c0-330f-4578-9fda-19c07f3c66e3
FMN_P066_WF10,Present,Papilionoideae,Papilionoideae,NA,Leguminosae,Galegeae,Astragalus caricinus,Astragalus caricinus,(M.E.Jones) Barneby,NY,1247452,d5b3206a-ffc7-45c6-a209-f8eecbe12e7c
FMN_P014_WA10,Present,Papilionoideae,Papilionoideae,NA,Leguminosae,Galegeae,Astragalus cariensis,Astragalus rhizanthus,Benth.,huh,,fc40d59f-a4f6-449f-a612-3c1dea13c5a9
FMN_P026_WB03,Present,Papilionoideae,Papilionoideae,NA,Leguminosae,Galegeae,Astragalus carminis,Astragalus carminis,Barneby,CAS,,157963a8-0a9b-4788-b066-2d85c3268ff5
KIB_P026_WA02,Present,Papilionoideae,Papilionoideae,NA,Leguminosae,Galegeae,Astragalus casei,Astragalus casei,A.Gray,TEXAS,Tiehm 9369,25cf0444-abd9-47ec-96e5-57e2c64228e9
FMN_P068_WD11,Present,Papilionoideae,Papilionoideae,NA,Leguminosae,Galegeae,Astragalus castaneiformis,Astragalus castaneiformis,S.Watson,NY,797497,ccca8723-26d1-4b3b-9a34-f9ab5ef315fe
FMN_P069_WF02,Present,Papilionoideae,Papilionoideae,NA,Leguminosae,Galegeae,Astragalus castetteri,Astragalus castetteri,Barneby,NY,1247471,ccbdf821-e8f5-4532-8acb-ba475a4cbe29
FMN_P072_WC06,Present,Papilionoideae,Papilionoideae,NA,Leguminosae,Galegeae,Astragalus catabostrychos,Astragalus catabostrychos,I.Deml & Podlech,NY,3570474,abe9375c-b48d-4d8d-b171-89f5d4808856
FMN_P100_WD10,Present,Papilionoideae,Papilionoideae,NA,Leguminosae,Astracantha,Astragalus caucasicus,Astracantha caucasica,(Pall.) Podlech,MO,,0c7c3116-b0e9-47be-b51e-a3d37f35e226
FMN_P010_WF10,Present,Papilionoideae,Papilionoideae,NA,Leguminosae,Galegeae,Astragalus centralis,Astragalus centralis,E.Sheld.,huh,,000a7723-eef3-4e7b-82bb-d3fd4e3127ac
FMN_P066_WF06,Present,Papilionoideae,Papilionoideae,NA,Leguminosae,Galegeae,Astragalus centralis,Astragalus microcystis,A.Gray,NY,1261305,cbe42b45-89e7-42c5-8a95-56f7bed06a40
FMN_P072_WC08,Present,Papilionoideae,Papilionoideae,NA,Leguminosae,Galegeae,Astragalus cephalanthus,Astragalus cephalanthus,DC.,NY,3570473,abe4a123-aa5d-42fb-ac06-eeb9b62f9933
FMN_P103_WA07,Present,Papilionoideae,Papilionoideae,NA,Leguminosae,Astracantha,Astragalus cephalotes,Astracantha sommieri,(Freyn) Podlech,MO,,0c61a0c6-210a-4c91-b1b7-47cd7fecf15a
FMN_P027_WE08,Present,Papilionoideae,Papilionoideae,NA,Leguminosae,Galegeae,Astragalus ceramicus,Astragalus ceramicus,E.Sheld.,FLAS,,e9caf60a-10c3-42a1-9086-da53cb00aae3
FMN_P068_WE02,Present,Papilionoideae,Papilionoideae,NA,Leguminosae,Galegeae,Astragalus cerasinus,Astragalus cerasinus,Baker,NY,1247561,d593f077-83d0-4690-a1b2-b2d7ab216727
FMN_P100_WD06,Present,Papilionoideae,Papilionoideae,NA,Leguminosae,Astracantha,Astragalus cerasocrenus,Astracantha cerasocrena,(Bunge) Podlech,MO,,0c739979-ab4c-4198-98ca-5b1762d30efb
FMN_P065_WB03,Present,Papilionoideae,Papilionoideae,NA,Leguminosae,Galegeae,Astragalus chamaeleuce,Astragalus chamaeleuce,A.Gray,NY,2469568,d57e7f71-d363-4399-847d-5b666ce1c882
FMN_P071_WE02,Present,Papilionoideae,Papilionoideae,NA,Leguminosae,Galegeae,Astragalus chamaemeniscus,Astragalus chamaemeniscus,Barneby,NY,2058501,ccb86491-1ed5-4a48-b737-0da9279c76e0
FMN_P006_WF10,Present,Papilionoideae,Papilionoideae,NA,Leguminosae,Galegeae,Astragalus chamissonis,Astragalus chamissonis,(Vogel) Reiche,,OS0058149,e4b4e4c7-0ea4-410f-9b1d-d1ebb0008aa0
FMN_P013_WH04,Present,Papilionoideae,Papilionoideae,NA,Leguminosae,Galegeae,Astragalus chilienshanensis,Astragalus chilienshanensis,Y.C.Ho,huh,272326,ffffe391-d600-4adc-9cb6-82fe307e550d
FMN_P069_WE06,Present,Papilionoideae,Papilionoideae,NA,Leguminosae,Galegeae,Astragalus chinensis,Astragalus chinensis,L.f.,NY,1247585,d69fcd47-70ed-4e11-afac-42a70d9ac6ff
FMN_P013_WH07,Present,Papilionoideae,Papilionoideae,NA,Leguminosae,Galegeae,Astragalus chrysomallus,Astragalus chrysomallus,Bunge,huh,,fff5249e-723e-4a52-8158-5e3b96b10f4d
FMN_P072_WH08,Present,Papilionoideae,Papilionoideae,NA,Leguminosae,Galegeae,Astragalus chrysostachys,Astragalus chrysostachys,Boiss.,NY,3570049,cff72ae3-ea8f-4233-9e84-75a555e809cb
FMN_P065_WC08,Present,Papilionoideae,Papilionoideae,NA,Leguminosae,Galegeae,Astragalus chubutensis,Astragalus chubutensis,Speg.,NY,1267166,d1635734-62b4-4a5f-b9c4-52cdf46e99b6
FMN_P065_WH12,Present,Papilionoideae,Papilionoideae,NA,Leguminosae,Galegeae,Astragalus chuskanus,Astragalus chuskanus,Barneby & Spellenb.,NY,1920680,ccb170f5-227e-455d-bcfa-92e19e1989ac
FMN_P072_WD07,Present,Papilionoideae,Papilionoideae,NA,Leguminosae,Galegeae,Astragalus cibarius,Astragalus cibarius,E.Sheld.,NY,1247610,ccad2b2c-31ac-4cc6-b852-b15479ebb9a1
FMN_P072_WD06,Present,Papilionoideae,Papilionoideae,NA,Leguminosae,Galegeae,Astragalus cicer,Astragalus cicer,L.,NY,2633351,d694a0c5-02fc-454c-b2cb-fde3e6022818
FMN_P073_WE08,Present,Papilionoideae,Papilionoideae,NA,Leguminosae,Galegeae,Astragalus cimae,Astragalus cimae,M.E.Jones,NY,801648,d68d35fa-9e03-4dc0-9e32-2ab90963add3
FMN_P026_WA02,Present,Papilionoideae,Papilionoideae,NA,Leguminosae,Galegeae,Astragalus circumdatus,Astragalus circumdatus,Greene,CAS,350699,1633b009-2bf5-4327-926d-15327eda5aa8
FMN_P013_WD04,Present,Papilionoideae,Papilionoideae,NA,Leguminosae,Galegeae,Astragalus citrinus,Astragalus citrinus,Bunge,huh,,0015709b-0007-4836-81cb-1b1faf84f309
FMN_P074_WC07,Present,Papilionoideae,Papilionoideae,NA,Leguminosae,Galegeae,Astragalus clarianus,Astragalus clarianus,Jeps.,NY,1247647,d683f828-e577-4386-bf67-ef0b4a0f2020
FMN_P074_WC06,Present,Papilionoideae,Papilionoideae,NA,Leguminosae,Galegeae,Astragalus clevelandii,Astragalus clevelandii,Greene,NY,1247652,d67c3599-4fb5-4d43-bd1f-0579665b3eac
FMN_P026_WA03,Present,Papilionoideae,Papilionoideae,NA,Leguminosae,Galegeae,Astragalus coahuilae,Astragalus coahuilae,M.E.Jones,CAS,,1572a2de-80b1-4198-82c6-28698d0e126f
FMN_P072_WD05,Present,Papilionoideae,Papilionoideae,NA,Leguminosae,Galegeae,Astragalus cobrensis,Astragalus cobrensis,A.Gray,NY,1247676,cc996174-ba96-4dcd-b097-3465f2fea300
FMN_P073_WE07,Present,Papilionoideae,Papilionoideae,NA,Leguminosae,Galegeae,Astragalus coccineus,Astragalus coccineus,(Parry) Brandegee,NY,43150,cc98799e-d99f-4b64-ae1f-a0037d91760d
FMN_P065_WB07,Present,Papilionoideae,Papilionoideae,NA,Leguminosae,Galegeae,Astragalus cochabambensis,Astragalus cochabambensis,Gmez-Sosa,NY,2329808,d29e4ec9-2471-4b38-ad5e-c0bc16e5b9b0
FMN_P072_WH05,Present,Papilionoideae,Papilionoideae,NA,Leguminosae,Galegeae,Astragalus cognatus,Astragalus cognatus,C.A.Mey.,NY,3570048,cff36c85-e87a-4a03-8106-44c7649becde
FMN_P114_WC01,Present,Papilionoideae,Papilionoideae,NA,Leguminosae,Galegeae,Astragalus coltonii,Astragalus coltonii,M.E.Jones,NY,1247757,cc9475d8-02c6-4d59-b4eb-a8fe6aa6e442
FMN_P073_WB08,Present,Papilionoideae,Papilionoideae,NA,Leguminosae,Galegeae,Astragalus columbianus,Astragalus columbianus,Barneby,NY,1247770,d67913a6-3e4b-43f5-a10b-a80a1625aa23
FMN_P013_WH08,Present,Papilionoideae,Papilionoideae,NA,Leguminosae,Galegeae,Astragalus coluteocarpus,Astragalus coluteocarpus,Boiss.,huh,,ffea8400-5a7a-42ca-b79c-24f8288da752
FMN_P066_WA08,Present,Papilionoideae,Papilionoideae,NA,Leguminosae,Galegeae,Astragalus comosus,Astragalus comosus,Bunge,NY,3570251,aa314714-9dc5-45ba-8e1b-8f2af46c5c31
FMN_P040_WC08,Present,Papilionoideae,Papilionoideae,NA,Leguminosae,Galegeae,Astragalus confertiformis,Astragalus minutissimus,Wedd.,,OS0058166,e5303619-f497-41fa-b110-7fef53167072
FMN_P013_WH06,Present,Papilionoideae,Papilionoideae,NA,Leguminosae,Galegeae,Astragalus confertus,Astragalus confertus,Bunge,huh,147155,ffd4d3ff-31a8-4acd-a374-fb87e1e29c09
FMN_P013_WH10,Present,Papilionoideae,Papilionoideae,NA,Leguminosae,Galegeae,Astragalus confiniorum,Astragalus confiniorum,Boriss.,huh,,ffc1f985-384b-4112-a5b7-a83b17aeb489
FMN_P073_WB06,Present,Papilionoideae,Papilionoideae,NA,Leguminosae,Galegeae,Astragalus congdonii,Astragalus congdonii,S.Watson,NY,1247790,d66c1e4f-956a-445d-aae1-1566272def68
FMN_P073_WB07,Present,Papilionoideae,Papilionoideae,NA,Leguminosae,Galegeae,Astragalus conjunctus,Astragalus conjunctus,S.Watson,NY,1247805,cc8dba0a-47aa-4d0b-bc6b-a95da5c81c88
FMN_P073_WA10,Present,Papilionoideae,Papilionoideae,NA,Leguminosae,Galegeae,Astragalus consanguineus,Astragalus consanguineus,Bong. & C.A.Mey.,NY,3570130,d20a6a6d-3701-4ac3-bc3e-3d0997a1aa96
FMN_P073_WB04,Present,Papilionoideae,Papilionoideae,NA,Leguminosae,Galegeae,Astragalus consobrinus,Astragalus consobrinus,(Barneby) S.L.Welsh,NY,801908,d6657434-04b8-4bbf-a8e0-36d8bbb1373b
FMN_P071_WE01,Present,Papilionoideae,Papilionoideae,NA,Leguminosae,Galegeae,Astragalus conspicuus,Astragalus conspicuus,Boriss.,NY,3570046,cfeebfcb-b0df-4180-9d9c-69d5df605a92
FMN_P027_WE05,Present,Papilionoideae,Papilionoideae,NA,Leguminosae,Galegeae,Astragalus convallarius,Astragalus convallarius,Greene,FLAS,,e9c56c49-ee98-452e-b246-54df6fc2d9b8
FMN_P046_WA01,Present,Papilionoideae,Papilionoideae,NA,Leguminosae,Galegeae,Astragalus coquimbensis,Astragalus coquimbensis,(Hook. & Arn.) Reiche,,OS0058150,e4b125bd-2f45-4df3-9b1f-86098bc88562
FMN_P008_WD07,Present,Papilionoideae,Papilionoideae,NA,Leguminosae,Galegeae,Astragalus cottonianus,Astragalus cottonianus,Aitch. & Baker,huh,,ff36fb0f-5ac1-4449-8b6c-df4545d78e1d
FMN_P028_WA05,Present,Papilionoideae,Papilionoideae,NA,Leguminosae,Galegeae,Astragalus crassicarpus,Astragalus crassicarpus,Nutt.,FLAS,,e9cd683e-6cde-47c7-b868-368d7dfd7455
FMN_P072_WG09,Present,Papilionoideae,Papilionoideae,NA,Leguminosae,Galegeae,Astragalus crassispinus,Astragalus noziensis,Sirj. & Rech.f.,NY,3570430,cd8c8704-786b-4f09-b0af-008e91761d04
FMN_P073_WB02,Present,Papilionoideae,Papilionoideae,NA,Leguminosae,Galegeae,Astragalus cremnophylax,Astragalus cremnophylax,Barneby,NY,803144,d66311da-acc1-45ec-91fc-d7d618ec0f9f
FMN_P010_WH11,Present,Papilionoideae,Papilionoideae,NA,Leguminosae,Galegeae,Astragalus crenatus,Astragalus crenatus,Schult.,MO,,1532412e-cc64-4caf-9d2a-1e44df1f29d1
FMN_P014_WD12,Present,Papilionoideae,Papilionoideae,NA,Leguminosae,Galegeae,Astragalus crenatus,Astragalus corrugatus,Bertol.,MO,,153045b4-3607-47aa-ad62-f3c131afd643
FMN_P073_WF04,Present,Papilionoideae,Papilionoideae,NA,Leguminosae,Astracantha,Astragalus creticus,Astracantha cretica,(Lam.) Podlech,NY,3570252,aa2a478e-1dc3-407a-9d28-e163741bdbdf
FMN_P072_WG11,Present,Papilionoideae,Papilionoideae,NA,Leguminosae,Galegeae,Astragalus cronquistii,Astragalus cronquistii,Barneby,NY,1248216,cc8c0252-4bac-4c6e-8b9e-e55d2a38542f
FMN_P026_WA06,Present,Papilionoideae,Papilionoideae,NA,Leguminosae,Galegeae,Astragalus crotalariae,Astragalus anemophilus,Greene,CAS,350681,163d2ede-6ecc-4449-8205-bbb111ba56ea
FMN_P026_WA10,Present,Papilionoideae,Papilionoideae,NA,Leguminosae,Galegeae,Astragalus crotalariae,Astragalus piscinus,(M.E.Jones) Barneby,CAS,,16ab185c-516b-4211-bdfa-5e21dbc8000b
FMN_P028_WE10,Present,Papilionoideae,Papilionoideae,NA,Leguminosae,Galegeae,Astragalus crotalariae,Astragalus crotalariae,A.Gray,FLAS,,e9bb7aff-fcb6-4270-9e66-427685a1bc69
FMN_P070_WB11,Present,Papilionoideae,Papilionoideae,NA,Leguminosae,Galegeae,Astragalus crymophilus,Astragalus crymophilus,I.M.Johnst.,NY,1267182,d29096a7-77a9-4441-8773-9212d76b4f63
FMN_P006_WG05,Present,Papilionoideae,Papilionoideae,NA,Leguminosae,Galegeae,Astragalus cryptanthus,Astragalus cryptanthus,Wedd.,,OS0058152,e49285b5-4e7b-4a8a-98ec-b394008318e3
FMN_P028_WE11,Present,Papilionoideae,Papilionoideae,NA,Leguminosae,Galegeae,Astragalus curtipes,Astragalus curtipes,A.Gray,FLAS,,e9b7ad8b-0e60-4e82-98e3-7ac37f0d8af0
FMN_P072_WF12,Present,Papilionoideae,Papilionoideae,NA,Leguminosae,Galegeae,Astragalus curvicarpus,Astragalus curvicarpus,(E.Sheld.) J.F.Macbr.,NY,1248263,d662c421-970c-4474-a9fe-b05dcf07f0f1
FMN_P066_WG10,Present,Papilionoideae,Papilionoideae,NA,Leguminosae,Galegeae,Astragalus curvicaulis,Astragalus curvicaulis,(Clos) Reiche,NY,1267188,d2904729-d4fd-45f0-90a2-618b54731792
FMN_P063_WG09,Present,Papilionoideae,Papilionoideae,NA,Leguminosae,Galegeae,Astragalus curviflorus,Astragalus curviflorus,Boiss.,NY,3570472,abb94793-de88-4fc4-8bf3-b7007f151b39
FMN_P068_WG02,Present,Papilionoideae,Papilionoideae,NA,Leguminosae,Galegeae,Astragalus curvirostris,Astragalus curvirostris,Boiss.,NY,3570471,abb0eb5e-a4f2-4643-9988-79da5f73b7e2
FMN_P072_WF08,Present,Papilionoideae,Papilionoideae,NA,Leguminosae,Galegeae,Astragalus cyaneus,Astragalus cyaneus,A.Gray,NY,1248342,cc84a95a-8da9-4c49-aa7a-c54dd5e4248f
FMN_P072_WF01,Present,Papilionoideae,Papilionoideae,NA,Leguminosae,Galegeae,Astragalus cyri,Astragalus cyri,Fomin,NY,3570133,d0bf5322-395b-401f-bb28-517145f74a9a
FMN_P066_WE05,Present,Papilionoideae,Papilionoideae,NA,Leguminosae,Galegeae,Astragalus dactylocarpus,Astragalus dactylocarpus,Boiss.,NY,3570470,abab945f-c513-4903-95f0-5a584e8147a5
KIB03_P008_WG02,Present,Papilionoideae,Papilionoideae,NA,Leguminosae,Galegeae,Astragalus dactylocarpus subsp. acinacifer,Astragalus spinescens,Bunge,NY,3570275,acf192aa-4c52-4d61-b7a2-94243dfb438c
FMN_P026_WA01,Present,Papilionoideae,Papilionoideae,NA,Leguminosae,Galegeae,Astragalus daleae,Astragalus daleae,Greene,CAS,472669,15726290-bdda-43b1-b96b-aff11ddc8f87
FMN_P072_WF06,Present,Papilionoideae,Papilionoideae,NA,Leguminosae,Galegeae,Astragalus danicus,Astragalus danicus,Retz.,NY,3570134,d0c92fe7-333a-47b0-b710-e4a0283b21bf
FMN_P040_WC01,Present,Papilionoideae,Papilionoideae,NA,Leguminosae,Galegeae,Astragalus darumbium,Astragalus darumbium,(Colla) Clos,,OS0058164,e4714581-cf1c-4886-ad98-d29857a61565
FMN_P014_WB10,Present,Papilionoideae,Papilionoideae,NA,Leguminosae,Galegeae,Astragalus dasyanthus,Astragalus caprinus,L.,MO,,1533736e-a9f4-4298-af3b-0dfee55816c0
FMN_P072_WD04,Present,Papilionoideae,Papilionoideae,NA,Leguminosae,Galegeae,Astragalus dasyanthus,Astragalus dasyanthus,Pall.,NY,3570135,d0cda681-47a0-4cda-bd87-c000c6ca5d31
FMN_P028_WF08,Present,Papilionoideae,Papilionoideae,NA,Leguminosae,Galegeae,Astragalus decurrens,Astragalus pectinatus,(Hook.) G.Don,FLAS,,e9410742-2815-4251-9a03-48b86c555896
FMN_P010_WA01,Present,Papilionoideae,Papilionoideae,NA,Leguminosae,Galegeae,Astragalus delutulus,Astragalus dilutus,Bunge,huh,,fad05c65-c8af-4433-b58c-db6bcb3d80f0
FMN_P074_WD10,Present,Papilionoideae,Papilionoideae,NA,Leguminosae,Galegeae,Astragalus demetrii,Astragalus demetrii,Charadze,NY,3570047,cfd35c2e-0999-4944-b919-9325d7817bca
FMN_P063_WF11,Present,Papilionoideae,Papilionoideae,NA,Leguminosae,Galegeae,Astragalus densifolius,Astragalus macropus,Bunge,NY,3570010,a9dcd1cd-2034-4509-bbf6-c931feb855d9
FMN_P100_WD05,Present,Papilionoideae,Papilionoideae,NA,Leguminosae,Tragacantha,Astragalus densifolius,Tragacantha densifolia,(Lam.) Kuntze,MO,,0c1317c2-1b5c-4dfc-87ec-1cd503202fef
FMN_P076_WF01,Present,Papilionoideae,Papilionoideae,NA,Leguminosae,Astracantha,Astragalus denudatus,Astracantha denudata,(Steven) Podlech,NY,3570013,b1012b6b-eb41-4d39-839b-5e9f32333820
FMN_P072_WB12,Present,Papilionoideae,Papilionoideae,NA,Leguminosae,Galegeae,Astragalus desereticus,Astragalus desereticus,Barneby,NY,812059,d65f8edf-a741-4baa-bfb0-e96217a8297d
FMN_P028_WF02,Present,Papilionoideae,Papilionoideae,NA,Leguminosae,Galegeae,Astragalus desperatus,Astragalus desperatus,M.E.Jones,FLAS,,e95ff422-ad88-4038-afeb-e8d0b22dee36
FMN_P071_WF03,Present,Papilionoideae,Papilionoideae,NA,Leguminosae,Galegeae,Astragalus detritalis,Astragalus detritalis,M.E.Jones,NY,2633820,cc7da259-102b-41a8-bb93-35eff828e4f0
FMN_P073_WA11,Present,Papilionoideae,Papilionoideae,NA,Leguminosae,Galegeae,Astragalus dianthus,Astragalus dianthus,Bunge,NY,3570033,ccf0cf4e-b85d-4be6-a31f-70dbd511682b
FMN_P072_WC02,Present,Papilionoideae,Papilionoideae,NA,Leguminosae,Galegeae,Astragalus diaphanus,Astragalus diaphanus,Hook.,NY,1248378,cc7ada49-42ac-4d67-8728-178e594d0eb9
FMN_P073_WA12,Present,Papilionoideae,Papilionoideae,NA,Leguminosae,Galegeae,Astragalus dictyolobus,Astragalus dictyolobus,Bunge,NY,3570034,ccf3aa90-ecd6-44c5-9959-3ce2609131d2
FMN_P071_WE12,Present,Papilionoideae,Papilionoideae,NA,Leguminosae,Galegeae,Astragalus didymocarpus,Astragalus didymocarpus,Hook. & Arn.,NY,1248422,d655f50b-16a0-40d0-bb4f-3c9841b561ac
FMN_P019_WF07,Present,Papilionoideae,Papilionoideae,NA,Leguminosae,Galegeae,Astragalus dieteri,Astragalus insularis,Kellogg,CAS,350754,15e60a7f-f802-4e22-9dfc-6a0370a9e97b
FMN_P066_WG12,Present,Papilionoideae,Papilionoideae,NA,Leguminosae,Galegeae,Astragalus diminutivus,Astragalus diminutivus,(Phil.) Gmez-Sosa,NY,1267189,d28aa9f3-fc66-4a7e-b493-c7e9d2064a59
FMN_P073_WB05,Present,Papilionoideae,Papilionoideae,NA,Leguminosae,Galegeae,Astragalus dipelta,Astragalus dipelta,Bunge,NY,3570035,cd0c526b-f998-46a3-a742-bac91e255458
FMN_P065_WF01,Present,Papilionoideae,Papilionoideae,NA,Leguminosae,Galegeae,Astragalus diphacus,Astragalus diphacus,S.Watson,NY,2423852,d3f94d5d-52c3-44f8-9b55-2e8031f46d44
FMN_P013_WF06,Present,Papilionoideae,Papilionoideae,NA,Leguminosae,Galegeae,Astragalus discolor,Astragalus discolor,Maxim.,huh,,fab91016-5bab-41c4-8e95-1002e5874eed
FMN_P074_WD05,Present,Papilionoideae,Papilionoideae,NA,Leguminosae,Galegeae,Astragalus dissectus,Astragalus proximus,(Rydb.) Wooton & Standl.,NY,1264978,d45babaf-8762-4492-b7e3-235353c14feb
FMN_P065_WC02,Present,Papilionoideae,Papilionoideae,NA,Leguminosae,Galegeae,Astragalus distentus,Astragalus distentus,Boriss.,NY,2330314,d3f8097f-02e2-47cb-a023-9fc71da04622
FMN_P028_WE12,Present,Papilionoideae,Papilionoideae,NA,Leguminosae,Galegeae,Astragalus distortus,Astragalus distortus,Torr. & A.Gray,FLAS,,e96cb642-09c5-475c-bb1a-703089a28fe7
FMN_P031_WG10,Present,Papilionoideae,Papilionoideae,NA,Leguminosae,Galegeae,Astragalus dodtii,Astragalus dodtii,Phil.,,OS0058162,e48f77ab-a79c-4ba4-9d1e-1b79ef6a56e8
FMN_P072_WH09,Present,Papilionoideae,Papilionoideae,NA,Leguminosae,Galegeae,Astragalus dolichocarpus,Astragalus dolichocarpus,Popov,NY,3570036,cd1ee8aa-b6d7-4837-99f5-e1df20d7b5db
FMN_P075_WD02,Present,Papilionoideae,Papilionoideae,NA,Leguminosae,Galegeae,Astragalus dolichophyllus,Astragalus dolichophyllus,Pall.,NY,3570137,d1faca8c-0e5f-42c7-9560-36ca65162fc8
FMN_P025_WH12,Present,Papilionoideae,Papilionoideae,NA,Leguminosae,Galegeae,Astragalus douglasii,Astragalus douglasii,(Torr. & A.Gray) A.Gray,CAS,,1622ccca-0c25-4463-8e43-6e702877f846
FMN_P075_WF02,Present,Papilionoideae,Papilionoideae,NA,Leguminosae,Galegeae,Astragalus drabelliformis,Astragalus drabelliformis,Barneby,NY,812385,cc72ef86-77cd-4c59-b771-34eacf55385c
FMN_P028_WF04,Present,Papilionoideae,Papilionoideae,NA,Leguminosae,Galegeae,Astragalus drummondii,Astragalus drummondii,Hook.,FLAS,,e9626080-c4ec-4d0c-b8eb-ea8e20074f76
FMN_P075_WE12,Present,Papilionoideae,Papilionoideae,NA,Leguminosae,Galegeae,Astragalus duchesnensis,Astragalus duchesnensis,M.E.Jones,NY,2633823,cc6ed3a2-2cad-463f-919c-64ed13d33758
FMN_P075_WE11,Present,Papilionoideae,Papilionoideae,NA,Leguminosae,Galegeae,Astragalus eastwoodiae,Astragalus eastwoodiae,M.E.Jones,NY,812459,cc602055-ccc6-403e-aa0a-c1e4cd0f9c9d
FMN_P072_WE10,Present,Papilionoideae,Papilionoideae,NA,Leguminosae,Galegeae,Astragalus eastwoodiae var. debequaeus,Astragalus debequaeus,S.L.Welsh,NY,2729770,d65f9c07-3457-47ed-9eef-c426a38aad6f
FMN_P075_WG07,Present,Papilionoideae,Papilionoideae,NA,Leguminosae,Galegeae,Astragalus echanensis,Astragalus echanensis,Podlech,NY,3570469,aba4d335-9fcb-426e-bc83-fa478a676da8
FMN_P011_WC01,Present,Papilionoideae,Papilionoideae,NA,Leguminosae,Galegeae,Astragalus echinatus,Astragalus echinatus,Murray,MO,,151c4c7f-0014-40d9-adb0-b2670a28b264
FMN_P071_WA04,Present,Papilionoideae,Papilionoideae,NA,Leguminosae,Galegeae,Astragalus echinops,Astragalus echinops,Boiss.,NY,3570468,aba10a32-c891-4fe2-8be2-8334b4544247
FMN_P029_WA04,Present,Papilionoideae,Papilionoideae,NA,Leguminosae,Galegeae,Astragalus edmonstonei,Astragalus flavus,Torr. & A.Gray,FLAS,,e942cc23-dae2-45b5-8278-030909575238
FMN_P075_WH09,Present,Papilionoideae,Papilionoideae,NA,Leguminosae,Galegeae,Astragalus edulis,Astragalus edulis,Bunge,NY,3570175,d05bdb12-bc68-4b95-a215-d85e7c1efca0
FMN_P075_WE10,Present,Papilionoideae,Papilionoideae,NA,Leguminosae,Galegeae,Astragalus egglestonii,Astragalus egglestonii,(Rydb.) Kearney & Peebles,NY,1248924,d649e8ad-d76c-4369-827a-7c9514344688
FMN_P100_WD04,Present,Papilionoideae,Papilionoideae,NA,Leguminosae,Tragacantha,Astragalus emarginatus,Tragacantha emarginata,(Labill.) Kuntze,MO,,0c67de25-81e3-4d7e-b15a-b69a83f99a3c
FMN_P018_WG06,Present,Papilionoideae,Papilionoideae,NA,Leguminosae,Galegeae,Astragalus emoryanus,Astragalus emoryanus,(Rydb.) Cory,CAS,,161d0726-efd8-4fc4-b63d-6ea755ed4175
FMN_P075_WE09,Present,Papilionoideae,Papilionoideae,NA,Leguminosae,Galegeae,Astragalus endopterus,Astragalus endopterus,(Barneby) Barneby,NY,1248992,cc59189d-ee7b-471e-9416-416a7fcfdf01
FMN_P075_WD05,Present,Papilionoideae,Papilionoideae,NA,Leguminosae,Galegeae,Astragalus ensiformis,Astragalus ensiformis,M.E.Jones,NY,812469,cc5662f3-ef6f-4c83-900b-062c9141dbd2
FMN_P074_WD03,Present,Papilionoideae,Papilionoideae,NA,Leguminosae,Galegeae,Astragalus episcopus,Astragalus episcopus,S.Watson,NY,812518,d7403ed3-fed1-4e87-a9ca-d6f06d0cab1e
FMN_P065_WG07,Present,Papilionoideae,Papilionoideae,NA,Leguminosae,Galegeae,Astragalus episcopus var. lancearius,Astragalus lancearius,A.Gray,NY,1258398,cb9992b2-9936-47c9-adbc-296d01cd8d58
FMN_P029_WA06,Present,Papilionoideae,Papilionoideae,NA,Leguminosae,Galegeae,Astragalus eremiticus,Astragalus eremiticus,E.Sheld.,FLAS,,e95531a2-bd0a-4dc8-a228-6051daea3101
FMN_P010_WD12,Present,Papilionoideae,Papilionoideae,NA,Leguminosae,Galegeae,Astragalus ernestii,Astragalus josephi,E.Peter,huh,147195,0067d468-4031-4c60-b5dd-a7bcd1c8663a
FMN_P013_WG01,Present,Papilionoideae,Papilionoideae,NA,Leguminosae,Galegeae,Astragalus ernestii,Astragalus ernestii,H.F.Comber,huh,460114,fa758999-c557-4732-a0e9-b9dfe9b4ca1a
