"include","ntips","type","par","estimate.mean","estimate.varriance","estimate.median","sim.mean","sim.varriance","sim.median","diff.mean","diff.varriance","diff.median"
"<50",100,"l2","2|2|1_2|1|1",-2.862425e+00, 1.642030e+01,-6.679885e-01, 0.067261116, 0.256949759, 0.046088251,-2.9296865103,15.9964799071,-0.7645662371
"<50",250,"l2","2|2|1_2|1|1",-1.582471e+00, 1.013837e+01,-2.972048e-01, 0.067261116, 0.256949759, 0.046088251,-1.6497321079, 9.7550210030,-0.2920419924
"<50",500,"l2","2|2|1_2|1|1",-8.863140e-01, 6.300225e+00,-1.117412e-01, 0.067261116, 0.256949759, 0.046088251,-0.9535751103, 5.8815303060,-0.1899999882
"<50",100,"er","2|2|1_2|2|2",-2.387919e+00, 1.698844e+01,-3.922556e-01,-0.064752254, 0.234597570,-0.012195145,-2.3231665257,16.5507217685,-0.3796292197
"<50",250,"er","2|2|1_2|2|2",-1.551208e+00, 1.088108e+01,-1.714096e-01,-0.064752254, 0.234597570,-0.012195145,-1.4864561940,10.2247889509,-0.0954816439
"<50",500,"er","2|2|1_2|2|2",-8.922951e-01, 6.137099e+00,-1.040004e-01,-0.064752254, 0.234597570,-0.012195145,-0.8275428621, 5.5355359539,-0.0453543875
"<50",100,"l0","2|2|1_2|2|2",-2.267820e+00, 1.707747e+01,-3.101041e-01,-0.064752254, 0.234597570,-0.012195145,-2.2030680015,16.6439666318,-0.2613023579
"<50",250,"l0","2|2|1_2|2|2",-1.458127e+00, 1.041869e+01,-1.471683e-01,-0.064752254, 0.234597570,-0.012195145,-1.3933749349, 9.7598545827,-0.0866994317
"<50",500,"l0","2|2|1_2|2|2",-8.918029e-01, 6.513583e+00,-9.511823e-02,-0.064752254, 0.234597570,-0.012195145,-0.8270506761, 5.8848550204,-0.0399632265
"<50",100,"l1","2|2|1_2|2|2",-3.015706e+00, 1.970228e+01,-5.757745e-01,-0.064752254, 0.234597570,-0.012195145,-2.9509541566,19.3568076325,-0.5316043454
"<50",250,"l1","2|2|1_2|2|2",-1.646980e+00, 1.119723e+01,-2.406623e-01,-0.064752254, 0.234597570,-0.012195145,-1.5822274382,10.5054859088,-0.1480403811
"<50",500,"l1","2|2|1_2|2|2",-9.800340e-01, 6.806917e+00,-1.278668e-01,-0.064752254, 0.234597570,-0.012195145,-0.9152817422, 6.2001642891,-0.0742871106
"<50",100,"l2","2|2|1_2|2|2",-3.360071e+00, 1.834797e+01,-9.111845e-01,-0.064752254, 0.234597570,-0.012195145,-3.2953187134,18.0726792679,-0.8586363608
"<50",250,"l2","2|2|1_2|2|2",-2.054269e+00, 1.203612e+01,-4.844585e-01,-0.064752254, 0.234597570,-0.012195145,-1.9895171994,11.4281574105,-0.3885096639
"<50",500,"l2","2|2|1_2|2|2",-1.174119e+00, 7.192572e+00,-2.679135e-01,-0.064752254, 0.234597570,-0.012195145,-1.1093663067, 6.6572967894,-0.1954383789
"<50",100,"er","2|2|2_1|2|2",-2.221231e+00, 1.545435e+01,-4.431503e-01,-0.086866225, 0.309051976,-0.032454928,-2.1343651848,14.8006091793,-0.4169360932
"<50",250,"er","2|2|2_1|2|2",-1.374534e+00, 1.094813e+01,-1.136114e-01,-0.086866225, 0.309051976,-0.032454928,-1.2876672813,10.4916887786,-0.0347717833
"<50",500,"er","2|2|2_1|2|2",-8.479901e-01, 5.950781e+00,-9.305083e-02,-0.086866225, 0.309051976,-0.032454928,-0.7611238922, 5.4353400064,-0.0708538409
"<50",100,"l0","2|2|2_1|2|2",-2.144233e+00, 1.513263e+01,-4.029575e-01,-0.086866225, 0.309051976,-0.032454928,-2.0573668112,14.4858317565,-0.2981560116
"<50",250,"l0","2|2|2_1|2|2",-1.332432e+00, 1.066262e+01,-1.195394e-01,-0.086866225, 0.309051976,-0.032454928,-1.2455661093,10.2270637180,-0.0258929010
"<50",500,"l0","2|2|2_1|2|2",-8.433094e-01, 6.358607e+00,-8.045213e-02,-0.086866225, 0.309051976,-0.032454928,-0.7564431854, 5.7821044173,-0.0530479649
"<50",100,"l1","2|2|2_1|2|2",-3.016303e+00, 1.857834e+01,-7.525445e-01,-0.086866225, 0.309051976,-0.032454928,-2.9294372105,17.9895372239,-0.6619801445
"<50",250,"l1","2|2|2_1|2|2",-1.557819e+00, 1.105615e+01,-1.746899e-01,-0.086866225, 0.309051976,-0.032454928,-1.4709525368,10.6161529068,-0.1005885617
"<50",500,"l1","2|2|2_1|2|2",-9.329486e-01, 6.509591e+00,-1.293033e-01,-0.086866225, 0.309051976,-0.032454928,-0.8460823863, 5.9510024099,-0.1113263665
"<50",100,"l2","2|2|2_1|2|2",-3.220347e+00, 1.687663e+01,-9.918124e-01,-0.086866225, 0.309051976,-0.032454928,-3.1334803234,16.4813787105,-0.8991249669
"<50",250,"l2","2|2|2_1|2|2",-1.941776e+00, 1.147749e+01,-3.941742e-01,-0.086866225, 0.309051976,-0.032454928,-1.8549096439,11.1493903223,-0.3407737833
"<50",500,"l2","2|2|2_1|2|2",-1.132386e+00, 6.444152e+00,-2.794981e-01,-0.086866225, 0.309051976,-0.032454928,-1.0455197917, 5.9942783089,-0.2504401727
"<50",100,"er","2|2|2_2|1|2",-2.107620e+00, 1.625143e+01,-3.186718e-01,-0.010941438, 0.264026316, 0.011784419,-2.0966790266,15.7969697726,-0.2844134143
"<50",250,"er","2|2|2_2|1|2",-1.481173e+00, 1.092497e+01,-1.212030e-01,-0.010941438, 0.264026316, 0.011784419,-1.4702320521,10.3897527130,-0.1530408804
"<50",500,"er","2|2|2_2|1|2",-8.820320e-01, 6.514516e+00,-6.025609e-02,-0.010941438, 0.264026316, 0.011784419,-0.8710905222, 6.1167514619,-0.0540378455
"<50",100,"l0","2|2|2_2|1|2",-2.069941e+00, 1.594443e+01,-2.509731e-01,-0.010941438, 0.264026316, 0.011784419,-2.0589997538,15.5828687516,-0.2408933332
"<50",250,"l0","2|2|2_2|1|2",-1.437338e+00, 1.093117e+01,-9.728032e-02,-0.010941438, 0.264026316, 0.011784419,-1.4263961395,10.3764116630,-0.1322073390
"<50",500,"l0","2|2|2_2|1|2",-8.813936e-01, 6.633577e+00,-5.624430e-02,-0.010941438, 0.264026316, 0.011784419,-0.8704521871, 6.1826120581,-0.0580580233
"<50",100,"l1","2|2|2_2|1|2",-2.909181e+00, 1.789935e+01,-5.185278e-01,-0.010941438, 0.264026316, 0.011784419,-2.8982398681,17.6626012796,-0.5345927144
"<50",250,"l1","2|2|2_2|1|2",-1.728951e+00, 1.208624e+01,-2.054872e-01,-0.010941438, 0.264026316, 0.011784419,-1.7180097217,11.6402403100,-0.2510185825
"<50",500,"l1","2|2|2_2|1|2",-9.694982e-01, 6.978053e+00,-9.770997e-02,-0.010941438, 0.264026316, 0.011784419,-0.9585567454, 6.5427049191,-0.0907948980
"<50",100,"l2","2|2|2_2|1|2",-3.281777e+00, 1.767303e+01,-8.963172e-01,-0.010941438, 0.264026316, 0.011784419,-3.2708351473,17.3668291240,-0.8987090304
"<50",250,"l2","2|2|2_2|1|2",-2.156953e+00, 1.257076e+01,-4.468897e-01,-0.010941438, 0.264026316, 0.011784419,-2.1460118026,12.1650234721,-0.4407519333
"<50",500,"l2","2|2|2_2|1|2",-1.252767e+00, 7.490403e+00,-2.503053e-01,-0.010941438, 0.264026316, 0.011784419,-1.2418250985, 7.1761104050,-0.2306853866
"<50",100,"er","2|2|2_2|2|1",-2.044851e+00, 1.614297e+01,-2.543839e-01, 0.027317626, 0.237062978, 0.022404289,-2.0721682703,15.5250470478,-0.3265278084
"<50",250,"er","2|2|2_2|2|1",-1.331456e+00, 1.018337e+01,-4.447905e-02, 0.027317626, 0.237062978, 0.022404289,-1.3587734006, 9.5055847562,-0.0901430108
"<50",500,"er","2|2|2_2|2|1",-8.174656e-01, 6.080177e+00,-5.099592e-02, 0.027317626, 0.237062978, 0.022404289,-0.8447832354, 5.6647958222,-0.0710686499
"<50",100,"l0","2|2|2_2|2|1",-2.094263e+00, 1.631046e+01,-2.672238e-01, 0.027317626, 0.237062978, 0.022404289,-2.1215810627,15.7863311671,-0.3232349437
"<50",250,"l0","2|2|2_2|2|1",-1.334279e+00, 1.024093e+01,-4.802935e-02, 0.027317626, 0.237062978, 0.022404289,-1.3615965894, 9.5284820644,-0.0733100180
"<50",500,"l0","2|2|2_2|2|1",-8.472351e-01, 6.187899e+00,-7.199759e-02, 0.027317626, 0.237062978, 0.022404289,-0.8745527275, 5.7779215072,-0.0733760366
"<50",100,"l1","2|2|2_2|2|1",-3.059964e+00, 1.836603e+01,-7.066227e-01, 0.027317626, 0.237062978, 0.022404289,-3.0872811772,17.8810061290,-0.6436002890
"<50",250,"l1","2|2|2_2|2|1",-1.656030e+00, 1.188214e+01,-1.263228e-01, 0.027317626, 0.237062978, 0.022404289,-1.6833473186,11.2165920924,-0.1711219196
"<50",500,"l1","2|2|2_2|2|1",-9.659769e-01, 6.884765e+00,-1.016557e-01, 0.027317626, 0.237062978, 0.022404289,-0.9932945068, 6.4298738287,-0.1106160592
"<50",100,"l2","2|2|2_2|2|1",-3.280341e+00, 1.684203e+01,-9.493753e-01, 0.027317626, 0.237062978, 0.022404289,-3.3076581725,16.4731671858,-0.9604564404
"<50",250,"l2","2|2|2_2|2|1",-1.886797e+00, 1.101841e+01,-3.699457e-01, 0.027317626, 0.237062978, 0.022404289,-1.9141142641,10.3955577934,-0.3923425677
"<50",500,"l2","2|2|2_2|2|1",-1.194038e+00, 7.110174e+00,-2.480862e-01, 0.027317626, 0.237062978, 0.022404289,-1.2213559971, 6.7798771202,-0.2727221199
"<10",100,"er","1_2",-4.602176e-01, 9.565641e+00, 8.938124e-02, 0.057715842, 0.417463661, 0.077991434,-0.5179334312, 8.7220699813, 0.0787234457
"<10",250,"er","1_2",-8.702657e-03, 2.143737e+00, 7.015092e-02, 0.057715842, 0.417463661, 0.077991434,-0.0664184997, 1.7113321141, 0.0349037298
"<10",500,"er","1_2", 5.981849e-02, 5.192305e-01, 3.409174e-02, 0.057715842, 0.417463661, 0.077991434, 0.0021026486, 0.0742576597, 0.0171856603
"<10",100,"l0","1_2",-4.630646e-01, 9.552171e+00, 1.008973e-01, 0.057715842, 0.417463661, 0.077991434,-0.5207804254, 8.7452761337, 0.0810940218
"<10",250,"l0","1_2",-9.955078e-03, 2.232059e+00, 7.453675e-02, 0.057715842, 0.417463661, 0.077991434,-0.0676709200, 1.8021007678, 0.0329140613
"<10",500,"l0","1_2", 5.903737e-02, 5.192392e-01, 3.512844e-02, 0.057715842, 0.417463661, 0.077991434, 0.0013215291, 0.0745985819, 0.0181648294
"<10",100,"l1","1_2",-1.041499e+00, 1.323000e+01,-1.522182e-01, 0.057715842, 0.417463661, 0.077991434,-1.0992146881,12.6831622500,-0.1638547200
"<10",250,"l1","1_2",-1.833840e-01, 3.017799e+00,-1.041635e-02, 0.057715842, 0.417463661, 0.077991434,-0.2410998852, 2.6155899540,-0.0531829359
"<10",500,"l1","1_2",-7.454901e-03, 7.613444e-01,-1.832545e-02, 0.057715842, 0.417463661, 0.077991434,-0.0651707431, 0.3799576757,-0.0229879471
"<10",100,"l2","1_2",-9.019650e-01, 8.250872e+00,-2.740419e-01, 0.057715842, 0.417463661, 0.077991434,-0.9596808264, 7.8725401227,-0.3378081054
"<10",250,"l2","1_2",-2.608775e-01, 1.936876e+00,-9.549529e-02, 0.057715842, 0.417463661, 0.077991434,-0.3185933204, 1.7365460950,-0.1681039439
"<10",500,"l2","1_2",-7.698394e-02, 3.807194e-01,-5.629385e-02, 0.057715842, 0.417463661, 0.077991434,-0.1346997786, 0.0953995668,-0.1025600015
"<10",100,"er","1|1_1|2",-1.295208e+00, 1.286990e+01,-7.104149e-02, 0.017722112, 0.373693872,-0.020177231,-1.3129298419,12.1160054013,-0.0513779383
"<10",250,"er","1|1_1|2",-6.386000e-01, 6.462829e+00,-4.288419e-02, 0.017722112, 0.373693872,-0.020177231,-0.6563221375, 5.8398416349,-0.0163492829
"<10",500,"er","1|1_1|2",-2.328033e-01, 2.940726e+00,-3.958317e-03, 0.017722112, 0.373693872,-0.020177231,-0.2505253976, 2.2751275602, 0.0233229299
"<10",100,"l0","1|1_1|2",-1.306154e+00, 1.265304e+01,-1.159173e-01, 0.017722112, 0.373693872,-0.020177231,-1.3238763397,11.9936696237,-0.0478604420
"<10",250,"l0","1|1_1|2",-5.988619e-01, 5.818694e+00,-3.139644e-02, 0.017722112, 0.373693872,-0.020177231,-0.6165839902, 5.2174949353,-0.0314758690
"<10",500,"l0","1|1_1|2",-1.975017e-01, 2.582092e+00, 4.822241e-03, 0.017722112, 0.373693872,-0.020177231,-0.2152237673, 1.9385505429, 0.0236710975
"<10",100,"l1","1|1_1|2",-1.917030e+00, 1.406985e+01,-3.855986e-01, 0.017722112, 0.373693872,-0.020177231,-1.9347521037,13.4949008277,-0.3628666340
"<10",250,"l1","1|1_1|2",-7.802651e-01, 6.196324e+00,-1.459979e-01, 0.017722112, 0.373693872,-0.020177231,-0.7979871659, 5.6340531665,-0.0891971984
"<10",500,"l1","1|1_1|2",-2.898699e-01, 3.106120e+00,-4.381868e-02, 0.017722112, 0.373693872,-0.020177231,-0.3075920600, 2.4605989866,-0.0217842290
"<10",100,"l2","1|1_1|2",-2.025780e+00, 1.265552e+01,-5.771297e-01, 0.017722112, 0.373693872,-0.020177231,-2.0435016943,12.3025156533,-0.6067654991
"<10",250,"l2","1|1_1|2",-9.745272e-01, 5.787826e+00,-2.959475e-01, 0.017722112, 0.373693872,-0.020177231,-0.9922493003, 5.4012460823,-0.2758140087
"<10",500,"l2","1|1_1|2",-4.217971e-01, 2.771561e+00,-1.423248e-01, 0.017722112, 0.373693872,-0.020177231,-0.4395192221, 2.2357368111,-0.1325434382
"<10",100,"er","1|1_2|1",-1.228077e+00, 1.334184e+01, 2.643561e-03,-0.069048303, 0.331716776,-0.069399397,-1.1590284114,12.7156058058, 0.0588211171
"<10",250,"er","1|1_2|1",-7.874522e-01, 7.717006e+00,-9.421354e-02,-0.069048303, 0.331716776,-0.069399397,-0.7184038879, 6.9182142501,-0.0052099684
"<10",500,"er","1|1_2|1",-3.163803e-01, 2.692909e+00,-3.710907e-02,-0.069048303, 0.331716776,-0.069399397,-0.2473320251, 2.1616315653, 0.0208652226
"<10",100,"l0","1|1_2|1",-1.309678e+00, 1.407983e+01, 9.522185e-03,-0.069048303, 0.331716776,-0.069399397,-1.2406299108,13.3764735955, 0.0495688884
"<10",250,"l0","1|1_2|1",-7.216428e-01, 6.831904e+00,-7.823014e-02,-0.069048303, 0.331716776,-0.069399397,-0.6525944536, 6.0463997778, 0.0004323807
"<10",500,"l0","1|1_2|1",-3.511284e-01, 3.111295e+00,-4.568406e-02,-0.069048303, 0.331716776,-0.069399397,-0.2820801041, 2.5660325267, 0.0193476393
"<10",100,"l1","1|1_2|1",-1.757851e+00, 1.445863e+01,-2.625445e-01,-0.069048303, 0.331716776,-0.069399397,-1.6888030167,13.8372564524,-0.1856480598
"<10",250,"l1","1|1_2|1",-8.887309e-01, 7.162536e+00,-1.720793e-01,-0.069048303, 0.331716776,-0.069399397,-0.8196825796, 6.3648318813,-0.0691776013
"<10",500,"l1","1|1_2|1",-4.072208e-01, 3.172840e+00,-8.361967e-02,-0.069048303, 0.331716776,-0.069399397,-0.3381725108, 2.6123688509,-0.0113593992
"<10",100,"l2","1|1_2|1",-1.898006e+00, 1.194893e+01,-5.110758e-01,-0.069048303, 0.331716776,-0.069399397,-1.8289581458,11.4610124859,-0.4635000829
"<10",250,"l2","1|1_2|1",-1.096745e+00, 6.764571e+00,-3.260981e-01,-0.069048303, 0.331716776,-0.069399397,-1.0276970038, 6.0956112004,-0.2522513960
"<10",500,"l2","1|1_2|1",-5.730825e-01, 3.502582e+00,-1.832076e-01,-0.069048303, 0.331716776,-0.069399397,-0.5040341513, 3.0168723326,-0.1248642012
"<10",100,"er","1|1|1_1|1|2",-1.830699e+00, 1.573198e+01,-2.530898e-02, 0.030703714, 0.362593079, 0.018701348,-1.8614031332,14.9400112474,-0.1722631987
"<10",250,"er","1|1|1_1|1|2",-1.246161e+00, 1.017927e+01,-7.337522e-02, 0.030703714, 0.362593079, 0.018701348,-1.2768646001, 9.5120781631,-0.1160607273
"<10",500,"er","1|1|1_1|1|2",-6.249513e-01, 5.413273e+00,-3.858907e-04, 0.030703714, 0.362593079, 0.018701348,-0.6556549950, 4.6350305858,-0.0108789801
"<10",100,"l0","1|1|1_1|1|2",-1.814367e+00, 1.550852e+01,-3.759342e-02, 0.030703714, 0.362593079, 0.018701348,-1.8450703555,14.7332275657,-0.1696996920
"<10",250,"l0","1|1|1_1|1|2",-1.268502e+00, 1.037926e+01,-7.245597e-02, 0.030703714, 0.362593079, 0.018701348,-1.2992058173, 9.6437058860,-0.0875058106
"<10",500,"l0","1|1|1_1|1|2",-6.847355e-01, 6.050378e+00,-5.236630e-03, 0.030703714, 0.362593079, 0.018701348,-0.7154391768, 5.2160569534,-0.0122820519
"<10",100,"l1","1|1|1_1|1|2",-2.634528e+00, 1.764458e+01,-4.084282e-01, 0.030703714, 0.362593079, 0.018701348,-2.6652318907,16.8581417109,-0.4765235682
"<10",250,"l1","1|1|1_1|1|2",-1.457998e+00, 1.093171e+01,-1.492900e-01, 0.030703714, 0.362593079, 0.018701348,-1.4887012235,10.1790028320,-0.2104933692
"<10",500,"l1","1|1|1_1|1|2",-7.283709e-01, 5.760565e+00,-4.956157e-02, 0.030703714, 0.362593079, 0.018701348,-0.7590745849, 4.9244198731,-0.0653841418
"<10",100,"l2","1|1|1_1|1|2",-3.216902e+00, 1.770144e+01,-8.570306e-01, 0.030703714, 0.362593079, 0.018701348,-3.2476054321,17.2035280970,-0.8783168094
"<10",250,"l2","1|1|1_1|1|2",-1.851231e+00, 1.119316e+01,-3.462181e-01, 0.030703714, 0.362593079, 0.018701348,-1.8819346445,10.5386732484,-0.4497298763
"<10",500,"l2","1|1|1_1|1|2",-1.014531e+00, 6.401916e+00,-2.030468e-01, 0.030703714, 0.362593079, 0.018701348,-1.0452342344, 5.6526674114,-0.2368743443
"<10",100,"er","1|1|1_1|2|1",-2.179081e+00, 1.665236e+01,-3.959716e-01,-0.024461259, 0.367843556,-0.056427705,-2.1546197402,15.9707836909,-0.3009440909
"<10",250,"er","1|1|1_1|2|1",-1.417268e+00, 1.177765e+01,-1.079239e-01,-0.024461259, 0.367843556,-0.056427705,-1.3928067136,10.8606153129,-0.0763697971
"<10",500,"er","1|1|1_1|2|1",-8.860077e-01, 6.806447e+00,-8.233185e-02,-0.024461259, 0.367843556,-0.056427705,-0.8615464078, 6.1061627458,-0.0371435276
"<10",100,"l0","1|1|1_1|2|1",-2.087524e+00, 1.644943e+01,-2.889053e-01,-0.024461259, 0.367843556,-0.056427705,-2.0630629202,15.7246194349,-0.1869240887
"<10",250,"l0","1|1|1_1|2|1",-1.379057e+00, 1.128823e+01,-1.084044e-01,-0.024461259, 0.367843556,-0.056427705,-1.3545958714,10.3838778248,-0.0429432706
"<10",500,"l0","1|1|1_1|2|1",-8.603302e-01, 6.510557e+00,-8.996509e-02,-0.024461259, 0.367843556,-0.056427705,-0.8358689863, 5.8511497837,-0.0414533720
"<10",100,"l1","1|1|1_1|2|1",-2.924012e+00, 1.864731e+01,-6.261669e-01,-0.024461259, 0.367843556,-0.056427705,-2.8995509400,17.8685614652,-0.5323623815
"<10",250,"l1","1|1|1_1|2|1",-1.624131e+00, 1.147906e+01,-1.745901e-01,-0.024461259, 0.367843556,-0.056427705,-1.5996700369,10.6658607811,-0.1688573066
"<10",500,"l1","1|1|1_1|2|1",-9.418264e-01, 6.868483e+00,-1.257774e-01,-0.024461259, 0.367843556,-0.056427705,-0.9173651182, 6.1716974511,-0.0770620105
"<10",100,"l2","1|1|1_1|2|1",-3.391323e+00, 1.812005e+01,-9.408384e-01,-0.024461259, 0.367843556,-0.056427705,-3.3668620735,17.5510786419,-0.9874508249
"<10",250,"l2","1|1|1_1|2|1",-2.044313e+00, 1.226415e+01,-4.166267e-01,-0.024461259, 0.367843556,-0.056427705,-2.0198521466,11.4662689036,-0.4192418396
"<10",500,"l2","1|1|1_1|2|1",-1.187919e+00, 7.739562e+00,-2.481046e-01,-0.024461259, 0.367843556,-0.056427705,-1.1634573228, 7.0088635282,-0.2012493046
"<10",100,"er","1|1|1_2|1|1",-1.928523e+00, 1.674419e+01,-9.423615e-02, 0.011124718, 0.418598654, 0.006163406,-1.9396477372,15.7987494734,-0.1249873254
"<10",250,"er","1|1|1_2|1|1",-1.168934e+00, 1.037331e+01, 2.468602e-02, 0.011124718, 0.418598654, 0.006163406,-1.1800591633, 9.4847594362, 0.0335156798
"<10",500,"er","1|1|1_2|1|1",-5.666946e-01, 4.770142e+00, 1.270914e-02, 0.011124718, 0.418598654, 0.006163406,-0.5778193489, 4.2329432691,-0.0435409029
"<10",100,"l0","1|1|1_2|1|1",-1.962158e+00, 1.699256e+01,-1.133185e-01, 0.011124718, 0.418598654, 0.006163406,-1.9732829926,16.0714833282,-0.1318787492
"<10",250,"l0","1|1|1_2|1|1",-1.177625e+00, 1.073857e+01, 3.577447e-02, 0.011124718, 0.418598654, 0.006163406,-1.1887499064, 9.7791629600, 0.0329129928
"<10",500,"l0","1|1|1_2|1|1",-5.683680e-01, 4.969723e+00, 1.314868e-02, 0.011124718, 0.418598654, 0.006163406,-0.5794927555, 4.4319030043,-0.0420169537
"<10",100,"l1","1|1|1_2|1|1",-2.718295e+00, 1.871472e+01,-4.458303e-01, 0.011124718, 0.418598654, 0.006163406,-2.7294196629,17.9231037794,-0.4562941965
"<10",250,"l1","1|1|1_2|1|1",-1.478729e+00, 1.104596e+01,-1.048131e-01, 0.011124718, 0.418598654, 0.006163406,-1.4898537862,10.1416279221,-0.0885638401
"<10",500,"l1","1|1|1_2|1|1",-6.497779e-01, 5.070668e+00,-3.583309e-02, 0.011124718, 0.418598654, 0.006163406,-0.6609026583, 4.5202559364,-0.0863009796
"<10",100,"l2","1|1|1_2|1|1",-3.310799e+00, 1.879511e+01,-7.931287e-01, 0.011124718, 0.418598654, 0.006163406,-3.3219238139,18.4007639744,-0.8939021386
"<10",250,"l2","1|1|1_2|1|1",-1.807946e+00, 1.113605e+01,-3.571713e-01, 0.011124718, 0.418598654, 0.006163406,-1.8190703901,10.4720077800,-0.3633217054
"<10",500,"l2","1|1|1_2|1|1",-8.869855e-01, 5.854461e+00,-1.787863e-01, 0.011124718, 0.418598654, 0.006163406,-0.8981101911, 5.3203057698,-0.2250355562
"<10",100,"er","1|1|2_1|1|1",-1.740122e+00, 1.687223e+01,-5.045510e-02, 0.020486394, 0.317009768,-0.003561520,-1.7606088888,16.1706855979,-0.0231849234
"<10",250,"er","1|1|2_1|1|1",-1.178176e+00, 1.007172e+01,-4.598858e-03, 0.020486394, 0.317009768,-0.003561520,-1.1986627359, 9.4275462546,-0.0443738842
"<10",500,"er","1|1|2_1|1|1",-4.932868e-01, 4.812830e+00, 3.784358e-02, 0.020486394, 0.317009768,-0.003561520,-0.5137732137, 4.2712680091, 0.0032926736
"<10",100,"l0","1|1|2_1|1|1",-1.690498e+00, 1.693955e+01,-4.677422e-02, 0.020486394, 0.317009768,-0.003561520,-1.7109843558,16.2243370152,-0.0229458055
"<10",250,"l0","1|1|2_1|1|1",-1.203977e+00, 1.007276e+01,-2.826664e-02, 0.020486394, 0.317009768,-0.003561520,-1.2244634903, 9.4940723790,-0.0498497385
"<10",500,"l0","1|1|2_1|1|1",-4.724300e-01, 4.670012e+00, 5.163567e-02, 0.020486394, 0.317009768,-0.003561520,-0.4929163742, 4.1414794562, 0.0056885400
"<10",100,"l1","1|1|2_1|1|1",-2.700011e+00, 1.870182e+01,-4.395810e-01, 0.020486394, 0.317009768,-0.003561520,-2.7204974435,18.0351800533,-0.4440148028
"<10",250,"l1","1|1|2_1|1|1",-1.549519e+00, 1.113487e+01,-1.472924e-01, 0.020486394, 0.317009768,-0.003561520,-1.5700050819,10.6562823532,-0.1476868151
"<10",500,"l1","1|1|2_1|1|1",-5.714245e-01, 4.936710e+00,-8.415527e-03, 0.020486394, 0.317009768,-0.003561520,-0.5919109375, 4.3785812086,-0.0346514825
"<10",100,"l2","1|1|2_1|1|1",-3.056903e+00, 1.763777e+01,-7.507688e-01, 0.020486394, 0.317009768,-0.003561520,-3.0773896606,17.1633796956,-0.7261774468
"<10",250,"l2","1|1|2_1|1|1",-1.856420e+00, 1.075302e+01,-3.597004e-01, 0.020486394, 0.317009768,-0.003561520,-1.8769065212,10.2849195638,-0.4083235652
"<10",500,"l2","1|1|2_1|1|1",-8.046157e-01, 5.341351e+00,-1.519796e-01, 0.020486394, 0.317009768,-0.003561520,-0.8251020522, 4.8929737087,-0.1944817318
"<10",100,"er","1|1|2_1|2|2",-2.471957e+00, 1.658718e+01,-5.280058e-01,-0.152014608, 0.313900758,-0.128371530,-2.3199421580,16.2245410325,-0.4028493850
"<10",250,"er","1|1|2_1|2|2",-1.539079e+00, 1.052416e+01,-2.748593e-01,-0.152014608, 0.313900758,-0.128371530,-1.3870641193, 9.8250681552,-0.0208925155
"<10",500,"er","1|1|2_1|2|2",-8.673036e-01, 5.812787e+00,-1.638241e-01,-0.152014608, 0.313900758,-0.128371530,-0.7152889993, 5.2562148396,-0.0132190973
"<10",100,"l0","1|1|2_1|2|2",-2.435189e+00, 1.595877e+01,-5.501690e-01,-0.152014608, 0.313900758,-0.128371530,-2.2831741679,15.6363172237,-0.4219479677
"<10",250,"l0","1|1|2_1|2|2",-1.434828e+00, 1.007232e+01,-2.128804e-01,-0.152014608, 0.313900758,-0.128371530,-1.2828138916, 9.3392962900,-0.0136327022
"<10",500,"l0","1|1|2_1|2|2",-8.936601e-01, 5.928647e+00,-1.838174e-01,-0.152014608, 0.313900758,-0.128371530,-0.7416455152, 5.3875703295,-0.0293906128
"<10",100,"l1","1|1|2_1|2|2",-3.275096e+00, 1.841783e+01,-9.312059e-01,-0.152014608, 0.313900758,-0.128371530,-3.1230810205,17.8992242496,-0.8016269327
"<10",250,"l1","1|1|2_1|2|2",-1.741195e+00, 1.165353e+01,-3.365704e-01,-0.152014608, 0.313900758,-0.128371530,-1.5891806032,10.9066024663,-0.1357912521
"<10",500,"l1","1|1|2_1|2|2",-9.872617e-01, 6.308917e+00,-2.134842e-01,-0.152014608, 0.313900758,-0.128371530,-0.8352470962, 5.7402147317,-0.0541505914
"<10",100,"l2","1|1|2_1|2|2",-3.605817e+00, 1.794177e+01,-1.200943e+00,-0.152014608, 0.313900758,-0.128371530,-3.4538025014,17.5485819588,-1.0062272686
"<10",250,"l2","1|1|2_1|2|2",-1.993554e+00, 1.150066e+01,-4.549510e-01,-0.152014608, 0.313900758,-0.128371530,-1.8415397804,10.8314221611,-0.3256568146
"<10",500,"l2","1|1|2_1|2|2",-1.171169e+00, 6.649034e+00,-3.101831e-01,-0.152014608, 0.313900758,-0.128371530,-1.0191546794, 6.1220063291,-0.1796052514
"<10",100,"er","1|1|2_2|1|2",-2.256015e+00, 1.653356e+01,-4.035230e-01,-0.088401489, 0.319211279,-0.074161313,-2.1676133364,16.1867898295,-0.2500194646
