"include","ntips","type","par","estimate.mean","estimate.varriance","estimate.median","sim.mean","sim.varriance","sim.median","diff.mean","diff.varriance","diff.median"
"all",100,"l0","2|2_2|1",  1.91890411, 28.01459578,  1.01653038,1.1647094,0.6047421,1.0637493, 7.541947e-01, 2.752675e+01, 2.868599e-02
"all",250,"l0","2|2_2|1",  1.52448918, 12.11414310,  1.01798114,1.1647094,0.6047421,1.0637493, 3.597798e-01, 1.176839e+01,-4.464394e-04
"all",500,"l0","2|2_2|1",  1.26098588,  1.18484274,  0.98231413,1.1647094,0.6047421,1.0637493, 9.627651e-02, 4.775261e-01, 4.522619e-03
"all",100,"l1","2|2_2|1",  1.02086190,  1.12301984,  0.79044187,1.1647094,0.6047421,1.0637493,-1.438475e-01, 8.891332e-01,-2.060111e-01
"all",250,"l1","2|2_2|1",  1.13236978,  0.90799277,  0.91492525,1.1647094,0.6047421,1.0637493,-3.233959e-02, 6.126985e-01,-8.886575e-02
"all",500,"l1","2|2_2|1",  1.17691634,  0.92935153,  0.94475526,1.1647094,0.6047421,1.0637493, 1.220697e-02, 3.324511e-01,-3.120627e-02
"all",100,"l2","2|2_2|1",  0.68478968,  0.32687946,  0.62363170,1.1647094,0.6047421,1.0637493,-4.799197e-01, 5.727276e-01,-3.696451e-01
"all",250,"l2","2|2_2|1",  0.87320271,  0.39895445,  0.77811350,1.1647094,0.6047421,1.0637493,-2.915067e-01, 4.074035e-01,-2.163432e-01
"all",500,"l2","2|2_2|1",  0.98132752,  0.44133795,  0.85030379,1.1647094,0.6047421,1.0637493,-1.833818e-01, 2.126047e-01,-1.313459e-01
"all",100,"er","2|2|1_1|2|1",  2.98212729,101.88274014,  0.91977177,1.0734128,0.3038652,0.9753392, 1.908714e+00, 1.014354e+02,-2.462364e-02
"all",250,"er","2|2|1_1|2|1",  1.48665378,  9.38645657,  0.85615815,1.0734128,0.3038652,0.9753392, 4.132410e-01, 9.040607e+00,-1.210767e-01
"all",500,"er","2|2|1_1|2|1",  1.32024573, 11.33311545,  0.90272182,1.0734128,0.3038652,0.9753392, 2.468329e-01, 1.084539e+01,-2.339609e-02
"all",100,"l0","2|2|1_1|2|1",  2.83500398, 85.44703529,  0.87128103,1.0734128,0.3038652,0.9753392, 1.761591e+00, 8.518389e+01,-4.550244e-02
"all",250,"l0","2|2|1_1|2|1",  1.47337648,  9.43374809,  0.84478911,1.0734128,0.3038652,0.9753392, 3.999637e-01, 9.113635e+00,-1.440342e-01
"all",500,"l0","2|2|1_1|2|1",  1.32682512, 11.38483325,  0.90332837,1.0734128,0.3038652,0.9753392, 2.534123e-01, 1.088078e+01,-2.269782e-02
"all",100,"l1","2|2|1_1|2|1",  1.18037249,  2.52049712,  0.63405694,1.0734128,0.3038652,0.9753392, 1.069597e-01, 2.362686e+00,-2.754227e-01
"all",250,"l1","2|2|1_1|2|1",  1.11997970,  1.66006354,  0.79136000,1.0734128,0.3038652,0.9753392, 4.656690e-02, 1.427899e+00,-1.843622e-01
"all",500,"l1","2|2|1_1|2|1",  1.14190979,  1.26917940,  0.86779425,1.0734128,0.3038652,0.9753392, 6.849699e-02, 9.768316e-01,-6.267782e-02
"all",100,"l2","2|2|1_1|2|1",  0.66578833,  0.52158294,  0.47388773,1.0734128,0.3038652,0.9753392,-4.076245e-01, 5.946505e-01,-4.141634e-01
"all",250,"l2","2|2|1_1|2|1",  0.77415832,  0.51105982,  0.63267753,1.0734128,0.3038652,0.9753392,-2.992545e-01, 4.666912e-01,-3.199975e-01
"all",500,"l2","2|2|1_1|2|1",  0.88165191,  0.49351453,  0.75714738,1.0734128,0.3038652,0.9753392,-1.917609e-01, 3.526970e-01,-1.668704e-01
"all",100,"er","2|2|1_2|1|1",  3.67416834,140.95966708,  1.02750739,1.2185675,0.4304999,1.0471756, 2.455601e+00, 1.387297e+02,-9.108961e-02
"all",250,"er","2|2|1_2|1|1",  1.99263014, 38.27685754,  1.00485138,1.2185675,0.4304999,1.0471756, 7.740626e-01, 3.705673e+01, 2.318201e-03
"all",500,"er","2|2|1_2|1|1",  1.48279295,  4.93817461,  1.08543182,1.2185675,0.4304999,1.0471756, 2.642254e-01, 4.205692e+00,-1.213832e-03
"all",100,"l0","2|2|1_2|1|1",  3.35146200,119.73550416,  0.96879623,1.2185675,0.4304999,1.0471756, 2.132894e+00, 1.178661e+02,-1.222740e-01
"all",250,"l0","2|2|1_2|1|1",  2.00830108, 37.77885877,  0.99868808,1.2185675,0.4304999,1.0471756, 7.897335e-01, 3.654057e+01,-1.070939e-02
"all",500,"l0","2|2|1_2|1|1",  1.46458326,  5.09315755,  1.09331370,1.2185675,0.4304999,1.0471756, 2.460157e-01, 4.374063e+00,-9.455948e-03
"all",100,"l1","2|2|1_2|1|1",  1.25523397,  2.71391490,  0.77573935,1.2185675,0.4304999,1.0471756, 3.666643e-02, 2.497841e+00,-3.186574e-01
"all",250,"l1","2|2|1_2|1|1",  1.28628250,  1.81345990,  0.92374860,1.2185675,0.4304999,1.0471756, 6.771496e-02, 1.445499e+00,-7.587484e-02
"all",500,"l1","2|2|1_2|1|1",  1.30573641,  1.35351720,  1.03300482,1.2185675,0.4304999,1.0471756, 8.716887e-02, 9.254513e-01,-4.254003e-02
"all",100,"l2","2|2|1_2|1|1",  0.68301410,  0.52660961,  0.51274310,1.2185675,0.4304999,1.0471756,-5.355534e-01, 7.461414e-01,-5.551494e-01
"all",250,"l2","2|2|1_2|1|1",  0.89094373,  0.58067810,  0.74289191,1.2185675,0.4304999,1.0471756,-3.276238e-01, 5.575441e-01,-2.538136e-01
"all",500,"l2","2|2|1_2|1|1",  1.01391867,  0.56330495,  0.89427565,1.2185675,0.4304999,1.0471756,-2.046489e-01, 4.320698e-01,-1.717652e-01
"all",100,"er","2|2|1_2|2|2",  2.49799379, 72.15341519,  0.67554121,1.0481633,0.2421411,0.9878808, 1.449831e+00, 7.137453e+01,-2.776528e-01
"all",250,"er","2|2|1_2|2|2",  1.36452525, 13.12476122,  0.84247728,1.0481633,0.2421411,0.9878808, 3.163620e-01, 1.271310e+01,-8.534129e-02
"all",500,"er","2|2|1_2|2|2",  1.17892134,  1.79131880,  0.90122496,1.0481633,0.2421411,0.9878808, 1.307581e-01, 1.482165e+00,-4.265137e-02
"all",100,"l0","2|2|1_2|2|2",  2.65137433, 78.38445612,  0.73337073,1.0481633,0.2421411,0.9878808, 1.603211e+00, 7.765211e+01,-2.409737e-01
"all",250,"l0","2|2|1_2|2|2",  1.44549354, 18.84717933,  0.86314872,1.0481633,0.2421411,0.9878808, 3.973303e-01, 1.849587e+01,-8.042050e-02
"all",500,"l0","2|2|1_2|2|2",  1.18620215,  1.76076051,  0.90926548,1.0481633,0.2421411,0.9878808, 1.380389e-01, 1.460958e+00,-3.732624e-02
"all",100,"l1","2|2|1_2|2|2",  1.07113668,  2.15312749,  0.56227444,1.0481633,0.2421411,0.9878808, 2.297341e-02, 2.030059e+00,-3.786071e-01
"all",250,"l1","2|2|1_2|2|2",  1.09110142,  1.55823180,  0.78611218,1.0481633,0.2421411,0.9878808, 4.293815e-02, 1.366244e+00,-1.239104e-01
"all",500,"l1","2|2|1_2|2|2",  1.09089370,  1.09484501,  0.87997071,1.0481633,0.2421411,0.9878808, 4.273043e-02, 8.314708e-01,-6.943659e-02
"all",100,"l2","2|2|1_2|2|2",  0.59692765,  0.46587555,  0.40204796,1.0481633,0.2421411,0.9878808,-4.512356e-01, 5.482419e-01,-5.080753e-01
"all",250,"l2","2|2|1_2|2|2",  0.75065565,  0.46480513,  0.61603077,1.0481633,0.2421411,0.9878808,-2.975076e-01, 4.295922e-01,-3.234421e-01
"all",500,"l2","2|2|1_2|2|2",  0.86854252,  0.42995707,  0.76497510,1.0481633,0.2421411,0.9878808,-1.796207e-01, 3.039413e-01,-1.678974e-01
"all",100,"er","2|2|2_1|2|2",  2.12125609, 43.88609419,  0.64201118,1.0575286,0.3095666,0.9680786, 1.063727e+00, 4.303253e+01,-2.526736e-01
"all",250,"er","2|2|2_1|2|2",  1.62814029,  8.67275352,  0.89260696,1.0575286,0.3095666,0.9680786, 5.706117e-01, 8.432542e+00,-2.653463e-02
"all",500,"er","2|2|2_1|2|2",  1.23104183,  1.92204409,  0.91114719,1.0575286,0.3095666,0.9680786, 1.735132e-01, 1.546887e+00,-5.996661e-02
"all",100,"l0","2|2|2_1|2|2",  2.16096460, 43.40246164,  0.66834300,1.0575286,0.3095666,0.9680786, 1.103436e+00, 4.276394e+01,-2.289003e-01
"all",250,"l0","2|2|2_1|2|2",  1.63846142,  9.06238451,  0.88732954,1.0575286,0.3095666,0.9680786, 5.809328e-01, 8.835483e+00,-1.904127e-02
"all",500,"l0","2|2|2_1|2|2",  1.26281741,  1.96621100,  0.92270051,1.0575286,0.3095666,0.9680786, 2.052888e-01, 1.548778e+00,-4.691575e-02
"all",100,"l1","2|2|2_1|2|2",  1.02920214,  2.01389199,  0.47116887,1.0575286,0.3095666,0.9680786,-2.832649e-02, 1.969428e+00,-3.191540e-01
"all",250,"l1","2|2|2_1|2|2",  1.20440396,  2.07466764,  0.83971742,1.0575286,0.3095666,0.9680786, 1.468753e-01, 1.888613e+00,-8.761162e-02
"all",500,"l1","2|2|2_1|2|2",  1.13921091,  1.32970867,  0.87870746,1.0575286,0.3095666,0.9680786, 8.168228e-02, 1.019941e+00,-8.646204e-02
"all",100,"l2","2|2|2_1|2|2",  0.61320681,  0.48588438,  0.37090385,1.0575286,0.3095666,0.9680786,-4.443218e-01, 6.620459e-01,-4.669759e-01
"all",250,"l2","2|2|2_1|2|2",  0.78156575,  0.51270728,  0.67423669,1.0575286,0.3095666,0.9680786,-2.759629e-01, 5.575159e-01,-2.717776e-01
"all",500,"l2","2|2|2_1|2|2",  0.86309447,  0.47840426,  0.75616328,1.0575286,0.3095666,0.9680786,-1.944342e-01, 3.907146e-01,-1.910560e-01
"all",100,"er","2|2|2_2|1|2",  3.11673616,129.63730097,  0.72711449,1.1374745,0.4930807,1.0118545, 1.979262e+00, 1.298421e+02,-2.348131e-01
"all",250,"er","2|2|2_2|1|2",  1.48555301,  7.56543996,  0.88585418,1.1374745,0.4930807,1.0118545, 3.480785e-01, 6.961147e+00,-1.260927e-01
"all",500,"er","2|2|2_2|1|2",  1.30279914, 11.21181462,  0.94152384,1.1374745,0.4930807,1.0118545, 1.653246e-01, 1.104649e+01,-5.620191e-02
"all",100,"l0","2|2|2_2|1|2",  2.80138393, 88.76730377,  0.77805528,1.1374745,0.4930807,1.0118545, 1.663909e+00, 8.899205e+01,-2.202990e-01
"all",250,"l0","2|2|2_2|1|2",  1.51070379,  7.76433901,  0.90730164,1.1374745,0.4930807,1.0118545, 3.732293e-01, 7.072858e+00,-1.189049e-01
"all",500,"l0","2|2|2_2|1|2",  1.30654639, 11.20603918,  0.94531279,1.1374745,0.4930807,1.0118545, 1.690719e-01, 1.101393e+01,-5.784222e-02
"all",100,"l1","2|2|2_2|1|2",  1.00482781,  1.84739072,  0.59539667,1.1374745,0.4930807,1.0118545,-1.326467e-01, 2.016742e+00,-3.961861e-01
"all",250,"l1","2|2|2_2|1|2",  1.15875126,  1.85466785,  0.81425052,1.1374745,0.4930807,1.0118545, 2.127677e-02, 1.636820e+00,-2.007646e-01
"all",500,"l1","2|2|2_2|1|2",  1.13825452,  1.25351751,  0.90691221,1.1374745,0.4930807,1.0118545, 7.800237e-04, 1.003767e+00,-8.680286e-02
"all",100,"l2","2|2|2_2|1|2",  0.59762412,  0.45452222,  0.40806978,1.1374745,0.4930807,1.0118545,-5.398504e-01, 8.060308e-01,-5.005862e-01
"all",250,"l2","2|2|2_2|1|2",  0.76107654,  0.53104402,  0.63961774,1.1374745,0.4930807,1.0118545,-3.763980e-01, 6.720685e-01,-3.151218e-01
"all",500,"l2","2|2|2_2|1|2",  0.87295412,  0.48703116,  0.77856315,1.1374745,0.4930807,1.0118545,-2.645204e-01, 5.250677e-01,-1.926494e-01
"all",100,"er","2|2|2_2|2|1",  3.49156173,141.98714308,  0.77539408,1.1511154,0.3127965,1.0226579, 2.340446e+00, 1.408215e+02,-2.614452e-01
"all",250,"er","2|2|2_2|2|1",  1.61910995, 14.34819221,  0.95649673,1.1511154,0.3127965,1.0226579, 4.679946e-01, 1.391869e+01,-8.328537e-02
"all",500,"er","2|2|2_2|2|1",  1.23898471,  1.55668039,  0.95028357,1.1511154,0.3127965,1.0226579, 8.786932e-02, 1.267122e+00,-7.412358e-02
"all",100,"l0","2|2|2_2|2|1",  3.59109872,147.11853477,  0.76550531,1.1511154,0.3127965,1.0226579, 2.439983e+00, 1.457118e+02,-2.548181e-01
"all",250,"l0","2|2|2_2|2|1",  1.60313073, 13.39849148,  0.95310922,1.1511154,0.3127965,1.0226579, 4.520153e-01, 1.298834e+01,-7.528194e-02
"all",500,"l0","2|2|2_2|2|1",  1.22023301,  1.50614399,  0.93053345,1.1511154,0.3127965,1.0226579, 6.911761e-02, 1.219077e+00,-8.233466e-02
"all",100,"l1","2|2|2_2|2|1",  1.04775008,  2.15200903,  0.49330904,1.1511154,0.3127965,1.0226579,-1.033653e-01, 2.030622e+00,-4.421783e-01
"all",250,"l1","2|2|2_2|2|1",  1.18390058,  1.70521201,  0.88133091,1.1511154,0.3127965,1.0226579, 3.278518e-02, 1.487630e+00,-1.695043e-01
"all",500,"l1","2|2|2_2|2|1",  1.12073605,  1.02096034,  0.90334297,1.1511154,0.3127965,1.0226579,-3.037935e-02, 8.131190e-01,-1.061506e-01
"all",100,"l2","2|2|2_2|2|1",  0.60497285,  0.46820760,  0.38698328,1.1511154,0.3127965,1.0226579,-5.461425e-01, 6.280871e-01,-5.763088e-01
"all",250,"l2","2|2|2_2|2|1",  0.81240303,  0.52258465,  0.69077228,1.1511154,0.3127965,1.0226579,-3.387124e-01, 5.362293e-01,-3.187430e-01
"all",500,"l2","2|2|2_2|2|1",  0.88840064,  0.47711728,  0.78029268,1.1511154,0.3127965,1.0226579,-2.627148e-01, 4.584297e-01,-2.309762e-01
"<50",100,"er","1_2",  1.70304102,  5.57928549,  1.09164686,1.3094069,0.9588570,1.0788205, 3.936341e-01, 3.872656e+00, 7.859206e-02
"<50",250,"er","1_2",  1.51128141,  2.40552741,  1.07267046,1.3175723,0.9789113,1.0811158, 1.937091e-01, 9.409132e-01, 3.218117e-02
"<50",500,"er","1_2",  1.38317847,  1.29059428,  1.03467999,1.3175723,0.9789113,1.0811158, 6.560619e-02, 1.824028e-01, 1.624827e-02
"<50",100,"l0","1_2",  1.71893520,  5.82422431,  1.09866157,1.3124891,0.9673764,1.0788205, 4.064460e-01, 4.035689e+00, 7.954180e-02
"<50",250,"l0","1_2",  1.51685381,  2.43840209,  1.07738541,1.3175723,0.9789113,1.0811158, 1.992815e-01, 9.574988e-01, 3.057460e-02
"<50",500,"l0","1_2",  1.38191298,  1.28825351,  1.03575302,1.3175723,0.9789113,1.0811158, 6.434069e-02, 1.834906e-01, 1.558369e-02
"<50",100,"l1","1_2",  1.10978562,  0.87924586,  0.85880153,1.3175723,0.9789113,1.0811158,-2.077867e-01, 6.088329e-01,-1.369913e-01
"<50",250,"l1","1_2",  1.28044348,  1.11235271,  0.98963775,1.3175723,0.9789113,1.0811158,-3.712880e-02, 3.230157e-01,-4.675441e-02
"<50",500,"l1","1_2",  1.28438448,  0.96529341,  0.98184177,1.3175723,0.9789113,1.0811158,-3.318780e-02, 1.470776e-01,-2.199628e-02
"<50",100,"l2","1_2",  0.81656805,  0.23709302,  0.76030027,1.3175723,0.9789113,1.0811158,-5.010042e-01, 6.884058e-01,-2.810292e-01
"<50",250,"l2","1_2",  1.01001150,  0.33184849,  0.90892283,1.3175723,0.9789113,1.0811158,-3.075608e-01, 4.050893e-01,-1.505275e-01
"<50",500,"l2","1_2",  1.10498475,  0.43284289,  0.94526145,1.3175723,0.9789113,1.0811158,-2.125875e-01, 2.664187e-01,-8.165014e-02
"<50",100,"er","1|1_1|2",  1.86887226, 13.31950499,  0.92554115,1.2215230,0.6448677,0.9738500, 6.473493e-01, 1.241946e+01,-5.120912e-02
"<50",250,"er","1|1_1|2",  1.40355378,  2.44224284,  0.95802276,1.2299887,0.6712135,0.9800445, 1.735650e-01, 1.750778e+00,-1.249763e-02
"<50",500,"er","1|1_1|2",  1.36629591,  1.53257066,  0.99605091,1.2299887,0.6712135,0.9800445, 1.363072e-01, 6.645733e-01, 2.016072e-02
"<50",100,"l0","1|1_1|2",  1.90351845, 14.34083572,  0.88709973,1.2226274,0.6454381,0.9738500, 6.808911e-01, 1.343228e+01,-4.398759e-02
"<50",250,"l0","1|1_1|2",  1.40619244,  2.45748247,  0.96909153,1.2299887,0.6712135,0.9800445, 1.762037e-01, 1.723492e+00,-2.125263e-02
"<50",500,"l0","1|1_1|2",  1.37646372,  1.55831927,  1.00483428,1.2299887,0.6712135,0.9800445, 1.464750e-01, 6.790692e-01, 2.136517e-02
"<50",100,"l1","1|1_1|2",  1.03759905,  1.50846186,  0.68004418,1.2299887,0.6712135,0.9800445,-1.923897e-01, 1.257825e+00,-2.615744e-01
"<50",250,"l1","1|1_1|2",  1.18244651,  1.22977713,  0.86416049,1.2299887,0.6712135,0.9800445,-4.754222e-02, 8.220900e-01,-7.878859e-02
"<50",500,"l1","1|1_1|2",  1.27263037,  1.12681525,  0.95712752,1.2299887,0.6712135,0.9800445, 4.264164e-02, 4.015089e-01,-2.094826e-02
"<50",100,"l2","1|1_1|2",  0.66586994,  0.35220997,  0.56150793,1.2299887,0.6712135,0.9800445,-5.641188e-01, 6.531486e-01,-4.467196e-01
"<50",250,"l2","1|1_1|2",  0.85905079,  0.39065801,  0.74382690,1.2299887,0.6712135,0.9800445,-3.709379e-01, 5.289142e-01,-2.321978e-01
"<50",500,"l2","1|1_1|2",  1.03670335,  0.49756341,  0.86733950,1.2299887,0.6712135,0.9800445,-1.932854e-01, 2.480327e-01,-1.147333e-01
"<50",100,"er","1|1_2|1",  1.94694864, 14.81921792,  0.98181823,1.0925928,0.4013344,0.9212125, 8.543558e-01, 1.402170e+01, 4.416507e-02
"<50",250,"er","1|1_2|1",  1.44568922,  4.96539125,  0.91009041,1.0938593,0.4012890,0.9330288, 3.518299e-01, 4.375115e+00,-4.563044e-03
"<50",500,"er","1|1_2|1",  1.21547508,  1.00092695,  0.96357105,1.0938593,0.4012890,0.9330288, 1.216158e-01, 5.279843e-01, 2.163295e-02
"<50",100,"l0","1|1_2|1",  1.88337080, 12.36764035,  0.98602154,1.0925714,0.4017389,0.9212125, 7.907994e-01, 1.164836e+01, 3.018401e-02
"<50",250,"l0","1|1_2|1",  1.43894622,  4.39551988,  0.92475276,1.0938593,0.4012890,0.9330288, 3.450869e-01, 3.814152e+00, 5.151584e-04
"<50",500,"l0","1|1_2|1",  1.20761825,  0.97342614,  0.95534388,1.0938593,0.4012890,0.9330288, 1.137590e-01, 5.076087e-01, 2.083933e-02
"<50",100,"l1","1|1_2|1",  1.08692097,  1.33359040,  0.76909221,1.0938593,0.4012890,0.9330288,-6.938323e-03, 1.111382e+00,-1.564328e-01
"<50",250,"l1","1|1_2|1",  1.15923834,  1.23144238,  0.84191245,1.0938593,0.4012890,0.9330288, 6.537905e-02, 8.625846e-01,-5.930837e-02
"<50",500,"l1","1|1_2|1",  1.13521839,  0.78839600,  0.91978103,1.0938593,0.4012890,0.9330288, 4.135910e-02, 3.790444e-01,-1.332379e-02
"<50",100,"l2","1|1_2|1",  0.70842489,  0.37440689,  0.59985037,1.0938593,0.4012890,0.9330288,-3.854344e-01, 4.535270e-01,-3.350122e-01
"<50",250,"l2","1|1_2|1",  0.84270233,  0.39347366,  0.72173482,1.0938593,0.4012890,0.9330288,-2.511570e-01, 3.213413e-01,-1.994501e-01
"<50",500,"l2","1|1_2|1",  0.94485692,  0.37548125,  0.83259532,1.0938593,0.4012890,0.9330288,-1.490024e-01, 2.048285e-01,-1.041429e-01
"<50",100,"er","1|1|1_1|1|2",  2.33293442, 19.11496936,  0.94568481,1.2207539,0.5638555,1.0181334, 1.112180e+00, 1.825522e+01,-1.922685e-01
"<50",250,"er","1|1|1_1|1|2",  1.59683596,  6.23763038,  0.91918697,1.2259046,0.5765529,1.0181334, 3.709313e-01, 5.636487e+00,-1.114236e-01
"<50",500,"er","1|1|1_1|1|2",  1.43739611,  2.67666990,  0.99961444,1.2269641,0.5758155,1.0188776, 2.104320e-01, 1.980476e+00,-1.201261e-02
"<50",100,"l0","1|1|1_1|1|2",  2.32330959, 19.34453350,  0.93445691,1.2205547,0.5623875,1.0181334, 1.102755e+00, 1.845668e+01,-1.726839e-01
"<50",250,"l0","1|1|1_1|1|2",  1.59359633,  6.12667147,  0.92725548,1.2256769,0.5760264,1.0181334, 3.679194e-01, 5.443711e+00,-9.522167e-02
"<50",500,"l0","1|1|1_1|1|2",  1.41646685,  2.42995788,  0.99477759,1.2269641,0.5758155,1.0188776, 1.895028e-01, 1.729837e+00,-1.495818e-02
"<50",100,"l1","1|1|1_1|1|2",  1.22103600,  2.68437730,  0.66469640,1.2269641,0.5758155,1.0188776,-5.928078e-03, 2.442776e+00,-3.409333e-01
"<50",250,"l1","1|1|1_1|1|2",  1.28410978,  2.22551657,  0.86131938,1.2269641,0.5758155,1.0188776, 5.714570e-02, 1.807082e+00,-1.711055e-01
"<50",500,"l1","1|1|1_1|1|2",  1.29113386,  1.48901228,  0.95164726,1.2269641,0.5758155,1.0188776, 6.416978e-02, 8.863085e-01,-5.536109e-02
"<50",100,"l2","1|1|1_1|1|2",  0.65337174,  0.57348291,  0.42442596,1.2269641,0.5758155,1.0188776,-5.735923e-01, 8.282108e-01,-5.052521e-01
"<50",250,"l2","1|1|1_1|1|2",  0.82098911,  0.54829507,  0.70735821,1.2269641,0.5758155,1.0188776,-4.059750e-01, 6.859252e-01,-3.451060e-01
"<50",500,"l2","1|1|1_1|1|2",  0.95945702,  0.57604010,  0.81624050,1.2269641,0.5758155,1.0188776,-2.675071e-01, 4.438623e-01,-2.169603e-01
"<50",100,"er","1|1|1_1|2|1",  2.12344128, 21.65080653,  0.64224341,1.1625522,0.5531850,0.9419138, 9.608890e-01, 2.098703e+01,-2.306563e-01
"<50",250,"er","1|1|1_1|2|1",  1.64785609,  7.91856803,  0.89610443,1.1647173,0.5532011,0.9419138, 4.831388e-01, 7.209165e+00,-6.801368e-02
"<50",500,"er","1|1|1_1|2|1",  1.30694081,  1.93475324,  0.92096638,1.1659724,0.5510172,0.9451403, 1.409684e-01, 1.348574e+00,-3.342797e-02
"<50",100,"l0","1|1|1_1|2|1",  2.16136991, 21.52817009,  0.72202445,1.1629852,0.5528656,0.9419138, 9.983847e-01, 2.093910e+01,-2.129320e-01
"<50",250,"l0","1|1|1_1|2|1",  1.62608390,  7.65438900,  0.89398222,1.1652448,0.5529222,0.9419138, 4.608391e-01, 6.926741e+00,-5.722229e-02
"<50",500,"l0","1|1|1_1|2|1",  1.29807888,  1.86231493,  0.91396490,1.1659724,0.5510172,0.9451403, 1.321065e-01, 1.272979e+00,-3.661140e-02
"<50",100,"l1","1|1|1_1|2|1",  1.10695532,  2.45016232,  0.53463725,1.1659724,0.5510172,0.9451403,-5.901708e-02, 2.354920e+00,-3.117931e-01
"<50",250,"l1","1|1|1_1|2|1",  1.23145818,  2.25120888,  0.83980123,1.1659724,0.5510172,0.9451403, 6.548579e-02, 1.992716e+00,-1.513511e-01
"<50",500,"l1","1|1|1_1|2|1",  1.20872356,  1.44092316,  0.88181122,1.1659724,0.5510172,0.9451403, 4.275117e-02, 9.326995e-01,-7.479523e-02
"<50",100,"l2","1|1|1_1|2|1",  0.59187954,  0.46400247,  0.39030807,1.1659724,0.5510172,0.9451403,-5.740929e-01, 7.428019e-01,-5.375478e-01
"<50",250,"l2","1|1|1_1|2|1",  0.79410644,  0.56361155,  0.65926795,1.1659724,0.5510172,0.9451403,-3.718660e-01, 6.725485e-01,-2.955551e-01
"<50",500,"l2","1|1|1_1|2|1",  0.94592409,  0.62116940,  0.78027941,1.1659724,0.5510172,0.9451403,-2.200483e-01, 4.162902e-01,-1.640782e-01
"<50",100,"er","1|1|1_2|1|1",  2.26375152, 19.20088563,  0.86575999,1.2304679,0.6677157,0.9695345, 1.033284e+00, 1.826705e+01,-1.515107e-01
"<50",250,"er","1|1|1_2|1|1",  1.72704620,  6.05198756,  1.02160636,1.2401556,0.6785268,0.9695345, 4.868906e-01, 5.223410e+00, 3.254913e-02
"<50",500,"er","1|1|1_2|1|1",  1.37844275,  2.10026925,  1.01279026,1.2414869,0.6790759,1.0068751, 1.369559e-01, 1.474821e+00,-4.898052e-02
"<50",100,"l0","1|1|1_2|1|1",  2.38256638, 22.68097162,  0.85214404,1.2343495,0.6687295,0.9695345, 1.148217e+00, 2.155095e+01,-1.636913e-01
"<50",250,"l0","1|1|1_2|1|1",  1.83740648, 10.57155865,  1.02809785,1.2401556,0.6785268,0.9695345, 5.972509e-01, 9.667260e+00, 3.058264e-02
"<50",500,"l0","1|1|1_2|1|1",  1.39694408,  2.21842949,  1.01323559,1.2414869,0.6790759,1.0068751, 1.554572e-01, 1.587996e+00,-3.312520e-02
"<50",100,"l1","1|1|1_2|1|1",  1.25461391,  2.91106862,  0.64029262,1.2414869,0.6790759,1.0068751, 1.312706e-02, 2.686135e+00,-3.347505e-01
"<50",250,"l1","1|1|1_2|1|1",  1.33987249,  2.36195889,  0.90049851,1.2414869,0.6790759,1.0068751, 9.838563e-02, 1.863945e+00,-8.378753e-02
"<50",500,"l1","1|1|1_2|1|1",  1.27616810,  1.59799060,  0.96480174,1.2414869,0.6790759,1.0068751, 3.468124e-02, 1.101159e+00,-7.760551e-02
"<50",100,"l2","1|1|1_2|1|1",  0.65480907,  0.54499147,  0.45243889,1.2414869,0.6790759,1.0068751,-5.866778e-01, 9.253454e-01,-4.858723e-01
"<50",250,"l2","1|1|1_2|1|1",  0.86853827,  0.64472455,  0.69965264,1.2414869,0.6790759,1.0068751,-3.729486e-01, 7.606210e-01,-2.896971e-01
"<50",500,"l2","1|1|1_2|1|1",  0.97762001,  0.58831485,  0.83628831,1.2414869,0.6790759,1.0068751,-2.638669e-01, 5.214095e-01,-2.013628e-01
"<50",100,"er","1|1|2_1|1|1",  2.40379313, 20.47305354,  0.88678066,1.1991796,0.5484362,1.0048159, 1.204614e+00, 1.952358e+01,-9.234016e-02
"<50",250,"er","1|1|2_1|1|1",  1.75794751,  9.47186451,  0.99036460,1.1983904,0.5469552,0.9881434, 5.595571e-01, 8.806358e+00,-5.351355e-02
"<50",500,"er","1|1|2_1|1|1",  1.44347377,  2.41707828,  1.03856882,1.1999959,0.5484385,0.9964797, 2.434779e-01, 1.797221e+00, 5.408704e-03
"<50",100,"l0","1|1|2_1|1|1",  2.48320125, 21.70021776,  0.90677422,1.2008828,0.5510776,1.0048159, 1.282318e+00, 2.055618e+01,-8.198442e-02
"<50",250,"l0","1|1|2_1|1|1",  1.68270327,  7.81783411,  0.97011375,1.1983904,0.5469552,0.9881434, 4.843129e-01, 7.205770e+00,-5.420207e-02
"<50",500,"l0","1|1|2_1|1|1",  1.44673347,  2.37810842,  1.05299208,1.1999959,0.5484385,0.9964797, 2.467376e-01, 1.766420e+00, 9.274942e-03
"<50",100,"l1","1|1|2_1|1|1",  1.27203431,  3.04768424,  0.64430720,1.1999959,0.5484385,0.9964797, 7.203845e-02, 2.792662e+00,-3.352888e-01
"<50",250,"l1","1|1|2_1|1|1",  1.25459976,  2.10790737,  0.86304757,1.1999959,0.5484385,0.9964797, 5.460390e-02, 1.758794e+00,-1.253084e-01
"<50",500,"l1","1|1|2_1|1|1",  1.32646992,  1.63439748,  0.99162993,1.1999959,0.5484385,0.9964797, 1.264741e-01, 1.114415e+00,-2.817475e-02
